Barcode,Cluster
683043_3,Gastrodermis_2
209811_3,Neurons_1_2
539146_3,Immune_cells_1
703783_3,Progenitors_2
357021_3,Immune_cells_1
796106_3,Immune_cells_1
202629_3,D.filaments_Alga_hosting_cells
608219_3,Epidermis
55520_3,Neurons_2
234307_3,Alga_hosting_cells_1
850471_3,D.filaments_Alga_hosting_cells
587545_3,Cnidocytes_1
113409_3,Neurons_1_3
377905_3,Muscle_cells
721047_3,Neurons_2
200789_3,Epidermis
735501_3,Immune_cells_1
304235_3,Immune_cells_2
48077_3,Cnidocytes_1
135184_3,Epidermis
848630_3,Cnidocytes_1
698373_3,Immune_cells_1
571422_3,Neurons_1_3
505569_3,Immune_cells_1
90627_3,Epidermis
570304_3,Cnidocytes_1
136533_3,Neurons_1_2
677671_3,Digestive_filaments
791236_3,Neurons_1_1
652375_3,Immune_cells_1
540212_3,Digestive_filaments
875803_3,Immune_cells_1
114460_3,Cnidocytes_1
509735_3,Alga_hosting_cells_1
271086_3,Digestive_filaments
370749_3,Neurons_1_3
845687_3,Gastrodermis_2
279833_3,Immune_cells_1
163397_3,Gland_cells
504994_3,Alga_hosting_cells_1
845350_3,Gland_cells
762574_3,Calicoblasts
111078_3,Neurons_1_2
471661_3,Gastrodermis_2
686958_3,Neurons_1_2
358392_3,Alga_hosting_cells_2
346418_3,Immune_cells_1
563942_3,Neurons_2
847483_3,Neurons_2
206506_3,Neurons_2
698024_3,Immune_cells_1
193548_3,Cnidocytes_2
234199_3,Immune_cells_1
599565_3,Immune_cells_1
291652_3,Immune_cells_1
8885_3,Immune_cells_1
634055_3,Immune_cells_1
269028_3,Muscle_cells
70582_3,Cnidocytes_2
465427_3,Neurons_1_3
575108_3,Immune_cells_1
552511_3,Immune_cells_1
496417_3,Progenitors_2
96037_3,Cnidocytes_2
645394_3,Immune_cells_1
295985_3,Neurons_1_3
374803_3,Calicoblasts
285332_3,Gastrodermis_2
122727_3,Immune_cells_1
567203_3,Cnidocytes_2
560889_3,Gastrodermis_2
617793_3,Immune_cells_1
295554_3,Muscle_cells
451912_3,Gland_cells
618707_3,Neurons_2
782688_3,Neurons_2
600685_3,Immune_cells_1
602820_3,Immune_cells_1
576807_3,Alga_hosting_cells_1
239690_3,Gastrodermis_2
761972_3,Immune_cells_1
658244_3,Immune_cells_1
518773_3,Immune_cells_1
521056_3,Progenitors_2
231666_3,Neurons_1_3
645056_3,Immune_cells_1
278564_3,Neurons_1_2
749077_3,Immune_cells_1
590979_3,Neurons_1_2
3763_3,Neurons_2
607206_3,Gland_cells
853648_3,Neurons_1_3
348800_3,Neurons_1_3
600353_3,Alga_hosting_cells_1
852056_3,Neurons_1_3
202649_3,Immune_cells_1
607576_3,Alga_hosting_cells_1
47362_3,D.filaments_Alga_hosting_cells
159660_3,Immune_cells_1
88113_3,Immune_cells_3
820257_3,Digestive_filaments
623273_3,Immune_cells_1
440987_3,Immune_cells_2
630548_3,Immune_cells_1
814816_3,Immune_cells_1
202666_3,Progenitors_2
782524_3,Immune_cells_1
347491_3,Neurons_1_3
784467_3,Immune_cells_1
289998_3,Digestive_filaments
73519_3,Immune_cells_1
451573_3,Immune_cells_1
546064_3,Immune_cells_1
93144_3,Neurons_1_2
838139_3,Neurons_2
138366_3,Immune_cells_1
103566_3,Neurons_1_2
334601_3,Immune_cells_2
571051_3,Immune_cells_1
306714_3,Neurons_1_2
654265_3,Neurons_1_3
12369_3,D.filaments_Alga_hosting_cells
852370_3,Immune_cells_1
188031_3,Neurons_1_1
593398_3,Muscle_cells
590675_3,Neurons_1_1
488326_3,Gastrodermis_2
692716_3,Neurons_2
308838_3,Immune_cells_1
227260_3,Alga_hosting_cells_1
246774_3,Digestive_filaments
853846_3,Immune_cells_1
848607_3,Progenitors_2
830910_3,Calicoblasts
304655_3,Gastrodermis_2
137488_3,Immune_cells_3
691387_3,Neurons_1_2
301287_3,Neurons_1_3
110992_3,Neurons_1_1
760835_3,Neurons_1_2
655690_3,Immune_cells_1
510241_3,Alga_hosting_cells_1
167525_3,Neurons_2
150626_3,Neurons_1_3
826076_3,Muscle_cells
105918_3,Neurons_1_3
481409_3,Alga_hosting_cells_1
811672_3,Epidermis
826534_3,Immune_cells_1
593288_3,Neurons_2
48038_3,Neurons_1_2
294511_3,Immune_cells_1
587071_3,Digestive_filaments
15976_3,Alga_hosting_cells_1
805740_3,Neurons_2
838731_3,Calicoblasts
667507_3,Alga_hosting_cells_1
444142_3,Neurons_2
513915_3,Cnidocytes_3
25402_3,Neurons_2
34867_3,Digestive_filaments
447993_3,Neurons_1_3
446238_3,Immune_cells_1
360440_3,Gastrodermis_2
177324_3,Cnidocytes_3
798680_3,Neurons_1_2
397457_3,Gastrodermis_2
324803_3,Immune_cells_1
700285_3,Immune_cells_1
818257_3,Immune_cells_1
853125_3,Neurons_1_3
753731_3,Immune_cells_1
60638_3,Gland_cells
756151_3,Immune_cells_1
399514_3,Neurons_2
484447_3,Immune_cells_1
602365_3,Progenitors_2
539738_3,Alga_hosting_cells_1
325618_3,Immune_cells_1
764679_3,Neurons_1_3
174100_3,Immune_cells_1
63432_3,Neurons_1_3
62821_3,Immune_cells_1
444967_3,Cnidocytes_2
764478_3,Immune_cells_2
42851_3,Neurons_1_3
821469_3,Cnidocytes_1
434503_3,Calicoblasts
625444_3,Immune_cells_1
143595_3,Immune_cells_2
346868_3,Neurons_2
226598_3,Cnidocytes_2
248949_3,Neurons_1_1
663016_3,Calicoblasts
329981_3,Gastrodermis_1
818304_3,Immune_cells_1
9952_3,Immune_cells_2
861141_3,Neurons_2
301721_3,Cnidocytes_3
150351_3,Cnidocytes_1
678298_3,Immune_cells_1
133470_3,Immune_cells_1
727831_3,Immune_cells_1
609037_3,Cnidocytes_1
672908_3,Alga_hosting_cells_1
385278_3,Immune_cells_3
69886_3,Neurons_1_1
731349_3,Immune_cells_1
873752_3,Calicoblasts
636507_3,Immune_cells_1
590235_3,Neurons_1_1
473220_3,Neurons_2
461611_3,Neurons_2
314602_3,Cnidocytes_2
196769_3,Immune_cells_2
583865_3,Neurons_1_2
628705_3,Neurons_1_1
327872_3,Immune_cells_1
389322_3,Alga_hosting_cells_1
4073_3,Cnidocytes_2
751247_3,Muscle_cells
521821_3,Alga_hosting_cells_1
545584_3,Neurons_2
177956_3,Epidermis
116767_3,Progenitors_2
239990_3,Immune_cells_1
205183_3,Neurons_1_1
814139_3,Neurons_1_2
720670_3,Epidermis
836132_3,Gastrodermis_2
671856_3,Neurons_2
870406_3,Neurons_2
285778_3,Gastrodermis_2
614143_3,Neurons_1_1
16152_3,Cnidocytes_1
90369_3,Gastrodermis_2
161457_3,Cnidocytes_2
116462_3,Alga_hosting_cells_1
806595_3,Neurons_2
473638_3,Immune_cells_1
247236_3,Neurons_2
698538_3,Immune_cells_3
798090_3,Immune_cells_1
724312_3,Gland_cells
133811_3,Immune_cells_1
114263_3,Progenitors_2
705234_3,Alga_hosting_cells_1
211633_3,Progenitors_2
522598_3,Neurons_2
774747_3,Calicoblasts
802829_3,Neurons_1_3
813160_3,Immune_cells_1
537172_3,Immune_cells_1
556020_3,Immune_cells_1
396751_3,Immune_cells_1
779916_3,Alga_hosting_cells_1
489962_3,Neurons_2
185170_3,Digestive_filaments
608314_3,Neurons_1_1
640473_3,D.filaments_Alga_hosting_cells
187211_3,Immune_cells_1
331628_3,Immune_cells_1
600360_3,Alga_hosting_cells_1
787085_3,Neurons_1_3
875484_3,Alga_hosting_cells_1
551641_3,Cnidocytes_1
884628_3,Immune_cells_1
336673_3,Neurons_1_3
172645_3,Immune_cells_1
262665_3,Calicoblasts
86532_3,Progenitors_2
341119_3,Immune_cells_1
527189_3,Neurons_1_2
208279_3,Immune_cells_1
875831_3,Cnidocytes_3
43991_3,Immune_cells_1
20973_3,Calicoblasts
156710_3,Immune_cells_1
863101_3,Neurons_2
798579_3,Epidermis
100058_3,Cnidocytes_1
713305_3,Neurons_2
115034_3,Immune_cells_1
134594_3,Gland_cells
433831_3,Progenitors_1
396874_3,Neurons_1_3
319600_3,Immune_cells_1
111548_3,Immune_cells_1
658259_3,Progenitors_1
94036_3,Gland_cells
645586_3,Neurons_2
811021_3,Neurons_1_2
421067_3,Epidermis
232200_3,Progenitors_1
126514_3,Digestive_filaments
802180_3,Progenitors_2
126271_3,Immune_cells_1
443538_3,Immune_cells_1
468807_3,Neurons_1_3
454271_3,Alga_hosting_cells_1
842106_3,Neurons_1_1
239018_3,Gland_cells
836869_3,Immune_cells_1
269885_3,Cnidocytes_2
462048_3,Epidermis
823223_3,Immune_cells_1
672750_3,Immune_cells_1
204036_3,Neurons_2
122614_3,Calicoblasts
873320_3,Immune_cells_1
453175_3,Immune_cells_3
777145_3,Immune_cells_1
878499_3,Neurons_1_3
460411_3,Calicoblasts
740468_3,Alga_hosting_cells_2
648553_3,Neurons_1_1
795130_3,Progenitors_1
155075_3,Immune_cells_1
171482_3,Gland_cells
214890_3,Neurons_2
347633_3,Immune_cells_1
361898_3,Immune_cells_1
808684_3,Alga_hosting_cells_1
182665_3,Immune_cells_1
179732_3,Neurons_2
2694_3,Cnidocytes_3
667400_3,Gastrodermis_1
479195_3,Calicoblasts
356147_3,Gland_cells
319340_3,Immune_cells_2
174228_3,Digestive_filaments
223407_3,Neurons_1_3
161807_3,Immune_cells_2
89614_3,Immune_cells_1
575562_3,Immune_cells_1
628906_3,Neurons_1_1
694311_3,Alga_hosting_cells_1
117818_3,Neurons_1_3
647112_3,Alga_hosting_cells_1
480540_3,Alga_hosting_cells_1
510419_3,Gland_cells
231319_3,Neurons_1_3
201690_3,Neurons_2
540647_3,Immune_cells_3
451510_3,Immune_cells_1
422989_3,Gland_cells
855719_3,Cnidocytes_1
597746_3,Gastrodermis_2
689747_3,Calicoblasts
10586_3,Immune_cells_1
846609_3,Gland_cells
807104_3,Neurons_2
194673_3,Immune_cells_1
316756_3,Immune_cells_1
652449_3,Immune_cells_1
784597_3,Calicoblasts
761300_3,Immune_cells_1
5713_3,Cnidocytes_2
631187_3,Immune_cells_3
454565_3,Immune_cells_3
500231_3,Immune_cells_1
280744_3,Immune_cells_2
513406_3,Neurons_1_3
602546_3,Immune_cells_1
622489_3,Neurons_2
102512_3,Neurons_2
660237_3,Immune_cells_1
319428_3,Neurons_1_3
443787_3,Neurons_2
240770_3,Alga_hosting_cells_1
844427_3,Immune_cells_1
244933_3,Cnidocytes_1
167186_3,Gland_cells
504294_3,Immune_cells_1
780615_3,Neurons_1_3
349336_3,Progenitors_2
110013_3,Cnidocytes_1
827794_3,Gastrodermis_2
108764_3,Immune_cells_1
260197_3,Neurons_1_1
325852_3,Neurons_1_2
704142_3,Immune_cells_1
788659_3,Cnidocytes_3
733029_3,Alga_hosting_cells_1
333099_3,Neurons_1_1
353056_3,Gland_cells
806211_3,Immune_cells_1
133315_3,Alga_hosting_cells_1
321936_3,Neurons_1_3
497613_3,Immune_cells_1
333392_3,Neurons_2
358680_3,Immune_cells_1
802056_3,Immune_cells_1
553137_3,Gland_cells
760946_3,Immune_cells_1
37762_3,Neurons_2
788255_3,Muscle_cells
172685_3,Neurons_2
827078_3,Neurons_1_2
381832_3,Calicoblasts
793445_3,Immune_cells_1
578817_3,Cnidocytes_1
824759_3,Immune_cells_1
684742_3,Neurons_1_1
556988_3,Immune_cells_1
456530_3,Digestive_filaments
212234_3,Digestive_filaments
357516_3,Digestive_filaments
800020_3,Immune_cells_2
539252_3,Progenitors_1
357534_3,Immune_cells_1
83162_3,Neurons_1_1
815650_3,Immune_cells_1
474379_3,Immune_cells_1
830638_3,Neurons_2
403108_3,Progenitors_1
546161_3,Gastrodermis_2
366820_3,Immune_cells_1
217458_3,Immune_cells_1
715287_3,Progenitors_1
388559_3,Calicoblasts
807161_3,Muscle_cells
877984_3,Immune_cells_2
713909_3,Neurons_2
597612_3,Calicoblasts
435986_3,Alga_hosting_cells_1
736238_3,Neurons_2
173115_3,Digestive_filaments
659658_3,Neurons_2
397262_3,Immune_cells_1
168634_3,Muscle_cells
854731_3,Immune_cells_1
861485_3,Immune_cells_1
738577_3,Muscle_cells
726924_3,Epidermis
698900_3,Immune_cells_1
312563_3,Immune_cells_1
743444_3,Cnidocytes_2
125101_3,Immune_cells_1
712071_3,Gland_cells
12240_3,Neurons_2
48324_3,Calicoblasts
796394_3,Cnidocytes_1
377907_3,Immune_cells_1
461329_3,Neurons_1_1
232438_3,Cnidocytes_2
822631_3,Cnidocytes_2
118403_3,Epidermis
103478_3,Immune_cells_1
398234_3,Gland_cells
306942_3,Cnidocytes_1
658645_3,Cnidocytes_1
103810_3,Neurons_1_1
651289_3,Gland_cells
420868_3,Neurons_2
66643_3,Neurons_2
796773_3,Neurons_1_3
423376_3,Cnidocytes_2
635109_3,Immune_cells_1
418600_3,Gland_cells
741917_3,Cnidocytes_2
411765_3,Muscle_cells
359931_3,Immune_cells_1
125379_3,Neurons_1_1
540993_3,Immune_cells_1
813674_3,Cnidocytes_1
743184_3,Digestive_filaments
291754_3,Immune_cells_1
531416_3,Neurons_2
99389_3,Alga_hosting_cells_1
778603_3,Cnidocytes_2
290724_3,Neurons_2
60042_3,Digestive_filaments
577399_3,Cnidocytes_2
476916_3,Alga_hosting_cells_2
122036_3,Neurons_1_1
283818_3,Digestive_filaments
402766_3,Neurons_1_1
630379_3,Immune_cells_1
721486_3,Neurons_2
619885_3,Gastrodermis_2
577946_3,Neurons_1_1
393297_3,Neurons_1_3
18953_3,Immune_cells_1
383267_3,Immune_cells_1
51875_3,Neurons_1_2
178245_3,Immune_cells_1
745898_3,Cnidocytes_1
521351_3,Neurons_1_2
82442_3,Calicoblasts
606830_3,Neurons_2
656432_3,Immune_cells_1
516550_3,Immune_cells_1
854672_3,Neurons_1_1
10136_3,Calicoblasts
511204_3,Gland_cells
201682_3,Calicoblasts
386446_3,Immune_cells_1
253758_3,Progenitors_1
252007_3,Gland_cells
130276_3,Neurons_2
40601_3,Neurons_1_1
151072_3,Neurons_1_2
740352_3,Alga_hosting_cells_2
651717_3,Immune_cells_1
881072_3,Cnidocytes_2
559624_3,Immune_cells_1
764531_3,Cnidocytes_3
225179_3,Neurons_1_2
438446_3,Cnidocytes_3
855860_3,Immune_cells_1
197237_3,Calicoblasts
655908_3,Neurons_1_3
409440_3,Immune_cells_1
13101_3,Neurons_2
668376_3,Muscle_cells
574219_3,Neurons_1_1
340994_3,Neurons_2
778006_3,Neurons_1_3
469687_3,Immune_cells_1
154119_3,Immune_cells_1
523124_3,Neurons_2
417439_3,Calicoblasts
587714_3,Neurons_1_1
483501_3,Neurons_1_3
284716_3,Alga_hosting_cells_1
148921_3,Neurons_1_2
50805_3,Neurons_1_1
679075_3,Neurons_2
641645_3,Gastrodermis_2
294258_3,Cnidocytes_1
834168_3,Gastrodermis_1
233550_3,Alga_hosting_cells_1
145916_3,Neurons_1_3
98518_3,Neurons_2
770776_3,Muscle_cells
457452_3,Gastrodermis_2
33175_3,Immune_cells_1
51861_3,Alga_hosting_cells_1
389204_3,Neurons_2
44432_3,Cnidocytes_2
264365_3,Neurons_2
304601_3,Immune_cells_1
3922_3,Immune_cells_1
686387_3,Cnidocytes_2
173658_3,Calicoblasts
787751_3,Gastrodermis_2
774445_3,Epidermis
73718_3,Cnidocytes_1
875185_3,Immune_cells_1
836786_3,Neurons_1_1
412758_3,Neurons_1_3
232593_3,Neurons_2
322047_3,Neurons_2
525717_3,Neurons_1_3
217657_3,Calicoblasts
295112_3,Progenitors_2
379093_3,Neurons_2
632550_3,Neurons_1_3
727791_3,Neurons_2
263137_3,Neurons_1_1
582541_3,Neurons_2
34501_3,Gland_cells
446679_3,Calicoblasts
249574_3,Gland_cells
748900_3,Neurons_1_1
57024_3,Neurons_1_3
471875_3,Neurons_2
142231_3,Cnidocytes_2
423142_3,Alga_hosting_cells_1
789963_3,Digestive_filaments
740752_3,Digestive_filaments
657273_3,Neurons_1_1
189803_3,Neurons_2
191899_3,Immune_cells_1
774394_3,Immune_cells_1
506414_3,Immune_cells_1
259852_3,Progenitors_1
608270_3,Neurons_2
653238_3,Immune_cells_1
86630_3,Neurons_1_2
651714_3,Epidermis
41774_3,Gland_cells
223263_3,Immune_cells_1
408245_3,Immune_cells_2
794191_3,Immune_cells_1
521014_3,Immune_cells_1
242317_3,Digestive_filaments
506253_3,Neurons_1_1
616209_3,Immune_cells_1
491055_3,Cnidocytes_2
616829_3,Immune_cells_1
533544_3,Immune_cells_1
568979_3,Alga_hosting_cells_1
784956_3,Immune_cells_1
352913_3,Gland_cells
836656_3,Neurons_1_2
719344_3,Alga_hosting_cells_1
736529_3,Neurons_1_1
90540_3,Neurons_1_3
477056_3,Immune_cells_1
166081_3,Cnidocytes_1
68002_3,Immune_cells_1
884055_3,Neurons_2
815047_3,Gastrodermis_2
582888_3,Neurons_2
477353_3,Immune_cells_1
555334_3,Immune_cells_1
782964_3,Neurons_1_2
511681_3,Neurons_1_1
412153_3,Gland_cells
847879_3,Neurons_2
790911_3,Alga_hosting_cells_1
44208_3,Gastrodermis_2
474373_3,Neurons_2
44054_3,Immune_cells_1
206354_3,Immune_cells_1
297756_3,Cnidocytes_2
447033_3,Epidermis
368889_3,Cnidocytes_2
871615_3,Immune_cells_1
856974_3,Epidermis
484104_3,Neurons_1_1
169076_3,Muscle_cells
353424_3,Neurons_1_1
692947_3,Neurons_1_2
856574_3,Neurons_1_2
729064_3,Alga_hosting_cells_1
234439_3,Cnidocytes_1
357466_3,Neurons_2
179665_3,Neurons_1_3
134785_3,Calicoblasts
445620_3,Digestive_filaments
279781_3,Immune_cells_1
485650_3,Immune_cells_1
391554_3,Immune_cells_1
450501_3,Immune_cells_1
304357_3,Alga_hosting_cells_1
726883_3,Neurons_1_1
860186_3,Cnidocytes_1
252510_3,Cnidocytes_2
54693_3,Immune_cells_1
483849_3,Cnidocytes_2
655280_3,Immune_cells_1
118731_3,Immune_cells_1
686181_3,Cnidocytes_2
440270_3,Neurons_1_2
397150_3,Calicoblasts
629937_3,Neurons_1_1
504651_3,Neurons_2
99785_3,Neurons_2
589490_3,Immune_cells_1
284103_3,Neurons_2
692505_3,Alga_hosting_cells_1
115448_3,Neurons_2
348659_3,Immune_cells_1
783065_3,Immune_cells_1
687716_3,Neurons_1_1
710466_3,Neurons_2
298747_3,Immune_cells_1
836256_3,Gastrodermis_2
308400_3,Immune_cells_1
576912_3,Calicoblasts
77506_3,Gastrodermis_2
605781_3,Alga_hosting_cells_1
509170_3,Immune_cells_1
437187_3,Neurons_1_2
837670_3,Neurons_1_1
678925_3,Calicoblasts
465312_3,Neurons_1_1
873189_3,Cnidocytes_1
404255_3,Neurons_2
693558_3,Gland_cells
103454_3,Immune_cells_1
435594_3,Immune_cells_1
252506_3,Neurons_2
20548_3,Neurons_1_1
751433_3,Muscle_cells
329409_3,Immune_cells_1
760762_3,Immune_cells_1
219732_3,Neurons_1_1
740729_3,Neurons_1_1
471395_3,Immune_cells_1
82109_3,Neurons_2
50580_3,Calicoblasts
639790_3,Gland_cells
244893_3,Immune_cells_1
503682_3,Gastrodermis_2
253087_3,Immune_cells_1
419363_3,Immune_cells_1
767039_3,Gastrodermis_2
644331_3,Muscle_cells
852831_3,Calicoblasts
120629_3,Digestive_filaments
719706_3,Calicoblasts
92100_3,Cnidocytes_2
149233_3,Immune_cells_1
629598_3,Neurons_2
421969_3,Calicoblasts
34199_3,Calicoblasts
792412_3,Neurons_1_3
333672_3,Neurons_2
508737_3,Immune_cells_1
423842_3,Neurons_2
68168_3,Neurons_2
309492_3,Alga_hosting_cells_1
137601_3,Neurons_1_2
37990_3,Immune_cells_1
761520_3,Gastrodermis_2
457468_3,Cnidocytes_2
640780_3,Neurons_2
30208_3,Neurons_2
290333_3,Progenitors_1
51984_3,Neurons_1_1
267972_3,Immune_cells_1
84661_3,Alga_hosting_cells_1
677834_3,Neurons_1_3
224985_3,Immune_cells_1
190788_3,Neurons_1_3
620844_3,Epidermis
362577_3,Progenitors_1
606603_3,Neurons_1_2
332496_3,Neurons_1_3
221876_3,Neurons_1_1
837645_3,Gland_cells
524166_3,Cnidocytes_1
632317_3,Neurons_2
703197_3,Alga_hosting_cells_1
296109_3,Neurons_1_1
868389_3,Alga_hosting_cells_1
264783_3,Neurons_1_1
132097_3,Immune_cells_1
728930_3,Immune_cells_1
351449_3,Neurons_2
221582_3,Gland_cells
453644_3,Alga_hosting_cells_1
484752_3,Neurons_1_1
599190_3,Neurons_2
298232_3,Neurons_2
130815_3,Neurons_2
117541_3,Neurons_1_2
801557_3,Neurons_2
77779_3,Neurons_1_1
572911_3,Gastrodermis_2
47345_3,Calicoblasts
381878_3,Gland_cells
692238_3,Neurons_1_1
150800_3,Neurons_2
882510_3,Gastrodermis_2
659391_3,Immune_cells_1
667295_3,Digestive_filaments
771023_3,Neurons_1_2
34907_3,Neurons_1_2
107156_3,Gastrodermis_2
694540_3,Alga_hosting_cells_1
110198_3,Immune_cells_1
221612_3,Cnidocytes_1
666255_3,Immune_cells_1
393612_3,Immune_cells_1
660594_3,Muscle_cells
580081_3,Digestive_filaments
256838_3,Immune_cells_1
219631_3,Cnidocytes_2
38172_3,Neurons_1_1
556475_3,Immune_cells_1
417351_3,Immune_cells_2
341553_3,Calicoblasts
553619_3,Neurons_1_1
757621_3,Neurons_1_3
152531_3,Immune_cells_1
575622_3,Immune_cells_1
786331_3,Immune_cells_1
657897_3,Neurons_2
650343_3,Neurons_1_1
42317_3,Progenitors_1
630629_3,Neurons_1_1
766092_3,Progenitors_2
550124_3,Gastrodermis_1
408527_3,Cnidocytes_1
834380_3,Calicoblasts
258771_3,Gland_cells
432494_3,Alga_hosting_cells_1
527725_3,Calicoblasts
105684_3,Immune_cells_1
665235_3,Cnidocytes_1
662672_3,Neurons_1_1
51991_3,Gland_cells
383344_3,Digestive_filaments
720407_3,Alga_hosting_cells_1
880776_3,Epidermis
359407_3,Neurons_1_1
747674_3,Cnidocytes_3
122215_3,Neurons_1_3
328890_3,Progenitors_2
26347_3,Immune_cells_1
350693_3,Cnidocytes_2
282446_3,Cnidocytes_3
648919_3,Neurons_2
796840_3,Cnidocytes_2
206912_3,Neurons_1_3
63978_3,Immune_cells_1
690434_3,Neurons_1_2
158843_3,Neurons_1_1
150753_3,Neurons_1_1
231827_3,Immune_cells_1
147591_3,Cnidocytes_2
287539_3,Cnidocytes_1
646015_3,Gland_cells
50083_3,Immune_cells_1
687539_3,Cnidocytes_1
396168_3,Neurons_1_1
599731_3,Calicoblasts
340911_3,Immune_cells_1
265742_3,Neurons_1_1
336476_3,Neurons_1_2
109911_3,Neurons_2
247962_3,Gastrodermis_2
763972_3,Alga_hosting_cells_1
605141_3,Neurons_1_3
323459_3,Immune_cells_1
760776_3,Calicoblasts
403650_3,Digestive_filaments
354682_3,Neurons_2
512096_3,Immune_cells_1
256362_3,Gastrodermis_2
72661_3,Alga_hosting_cells_1
384764_3,Immune_cells_1
532558_3,Neurons_2
333001_3,Muscle_cells
699731_3,Progenitors_1
594236_3,Neurons_2
16183_3,Neurons_1_3
333293_3,Neurons_1_1
819229_3,Neurons_1_3
808590_3,Immune_cells_1
140960_3,Calicoblasts
746707_3,Neurons_1_1
87198_3,Gastrodermis_2
31115_3,Muscle_cells
750122_3,Neurons_1_1
707211_3,Immune_cells_1
207994_3,Neurons_1_1
810736_3,Immune_cells_1
86693_3,Neurons_1_1
596815_3,Alga_hosting_cells_1
371664_3,Calicoblasts
397100_3,Cnidocytes_2
11812_3,Neurons_2
65173_3,Cnidocytes_1
840415_3,Muscle_cells
346957_3,D.filaments_Alga_hosting_cells
629736_3,Neurons_1_1
841082_3,Alga_hosting_cells_1
380231_3,Calicoblasts
839997_3,Cnidocytes_2
311331_3,Calicoblasts
583618_3,Gland_cells
343267_3,Neurons_2
47449_3,Neurons_1_1
240524_3,Gastrodermis_2
381090_3,Neurons_1_1
658715_3,Immune_cells_1
499090_3,Immune_cells_1
33632_3,Progenitors_2
822537_3,Immune_cells_1
345547_3,Cnidocytes_3
353013_3,Immune_cells_1
789472_3,Immune_cells_1
847010_3,Muscle_cells
485372_3,Immune_cells_1
303398_3,Neurons_1_1
230625_3,Cnidocytes_1
480127_3,Neurons_1_1
683211_3,Digestive_filaments
862299_3,Immune_cells_1
28496_3,Gastrodermis_2
196017_3,Neurons_1_2
346373_3,Neurons_2
21302_3,Neurons_1_1
228446_3,Gland_cells
735019_3,Calicoblasts
633028_3,Immune_cells_1
144130_3,Alga_hosting_cells_1
243062_3,Neurons_1_1
848683_3,Cnidocytes_2
598296_3,Epidermis
107072_3,Cnidocytes_1
346618_3,Gastrodermis_2
434605_3,Cnidocytes_2
792062_3,Cnidocytes_2
234328_3,Muscle_cells
386211_3,Immune_cells_1
404063_3,Gland_cells
685572_3,Neurons_2
181362_3,Neurons_1_1
387693_3,Gastrodermis_2
354327_3,Neurons_1_1
472300_3,Immune_cells_3
369435_3,Cnidocytes_2
551283_3,Neurons_1_3
32465_3,Alga_hosting_cells_1
390554_3,Immune_cells_1
387679_3,Calicoblasts
835245_3,Neurons_1_3
873645_3,Immune_cells_1
796125_3,Gland_cells
94523_3,Neurons_1_1
559155_3,Cnidocytes_1
520754_3,Neurons_1_1
648764_3,Neurons_1_1
252069_3,Calicoblasts
302384_3,Neurons_1_1
828701_3,Immune_cells_1
369807_3,Gastrodermis_2
800327_3,Epidermis
773086_3,Gastrodermis_2
849913_3,Neurons_2
820711_3,Neurons_1_1
122225_3,Neurons_1_1
127279_3,Gland_cells
735974_3,Calicoblasts
690142_3,Alga_hosting_cells_1
380593_3,Gland_cells
360062_3,Gland_cells
745763_3,Digestive_filaments
764352_3,Immune_cells_1
636718_3,Immune_cells_1
559906_3,Neurons_1_1
525869_3,Epidermis
264898_3,Epidermis
441267_3,Immune_cells_1
232906_3,Neurons_1_1
714327_3,Neurons_1_1
782025_3,Gland_cells
399436_3,Gastrodermis_2
459892_3,Alga_hosting_cells_1
194047_3,Neurons_1_1
594822_3,Neurons_1_2
244009_3,Immune_cells_1
80179_3,Gland_cells
452239_3,Epidermis
262299_3,Digestive_filaments
718282_3,Alga_hosting_cells_1
731539_3,Gland_cells
874023_3,Calicoblasts
212757_3,Progenitors_1
10627_3,Immune_cells_1
118033_3,Alga_hosting_cells_1
410169_3,Gland_cells
31623_3,Alga_hosting_cells_1
590341_3,Neurons_1_2
373358_3,Cnidocytes_2
269006_3,Immune_cells_1
501834_3,Neurons_1_1
76826_3,Calicoblasts
249141_3,Progenitors_2
270713_3,Progenitors_2
488013_3,Immune_cells_1
354776_3,Immune_cells_1
276018_3,Neurons_2
419389_3,Cnidocytes_1
648964_3,Calicoblasts
28222_3,Cnidocytes_2
611241_3,Calicoblasts
159720_3,Neurons_1_1
87054_3,Alga_hosting_cells_1
528079_3,Neurons_1_3
52611_3,Calicoblasts
364405_3,Gastrodermis_1
477740_3,Gastrodermis_2
297436_3,Gastrodermis_2
722184_3,Progenitors_2
625298_3,Calicoblasts
772061_3,Neurons_2
213066_3,Calicoblasts
545422_3,Alga_hosting_cells_2
741216_3,Gastrodermis_2
372686_3,Calicoblasts
787384_3,Neurons_1_2
518221_3,Gland_cells
607698_3,Calicoblasts
259689_3,Calicoblasts
104096_3,Calicoblasts
229573_3,Alga_hosting_cells_1
66881_3,Immune_cells_1
882696_3,Alga_hosting_cells_1
761357_3,Neurons_1_1
668597_3,Alga_hosting_cells_1
38687_3,Immune_cells_1
241731_3,Calicoblasts
188_3,Epidermis
541150_3,Neurons_1_1
151403_3,Alga_hosting_cells_1
495820_3,Immune_cells_1
12595_3,Neurons_1_1
707453_3,Immune_cells_1
235443_3,Epidermis
369321_3,Cnidocytes_2
338303_3,Calicoblasts
402184_3,Gastrodermis_1
737569_3,Neurons_1_1
